"AIRPORT_SEQ_ID","AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_COUNTRY_NAME","AIRPORT_STATE_NAME","AIRPORT_STATE_FIPS","CITY_MARKET_ID","DISPLAY_CITY_MARKET_NAME_FULL","LATITUDE","LONGITUDE","AIRPORT_IS_LATEST",
1180501,11805,"FVI","Byerley","Lake Providence, LA","United States","Louisiana","22",31805,"Lake Providence, LA",32.82583333,-91.18777778,1,
1180601,11806,"FVJ","Amberley Airport","Amberley, Australia","Australia","","",31806,"Amberley, Australia",-27.64055556,152.71194444,1,
1181001,11810,"FVN","Big Sky Field","Culbertson, MT","United States","Montana","30",31810,"Culbertson, MT",48.15333333,-104.50388889,0,
1181002,11810,"FVN","Big Sky Field","Culbertson, MT","United States","Montana","30",31810,"Culbertson, MT",48.15333333,-104.50416667,0,
1181003,11810,"FVN","Big Sky Field","Culbertson, MT","United States","Montana","30",31810,"Culbertson, MT",48.15361111,-104.50416667,1,
1181101,11811,"FVO","Aurora State","Aurora, OR","United States","Oregon","41",31811,"Aurora, OR",45.24722222,-122.77000000,1,
1181201,11812,"FVP","Gansner Field","Quincy, CA","United States","California","06",31812,"Quincy, CA",39.94388889,-120.94694444,0,
1181202,11812,"FVP","Gansner Field","Quincy, CA","United States","California","06",31812,"Quincy, CA",39.94388889,-120.94527778,1,
1181301,11813,"FVQ","Donlin Creek Airport","Donlin Creek, AK","United States","Alaska","02",31813,"Donlin Creek Mine, AK",62.01694444,-158.15000000,0,
1181302,11813,"FVQ","Donlin Creek Mine Airport","Donlin Creek Mine, AK","United States","Alaska","02",31813,"Donlin Creek Mine, AK",62.07194444,-158.20416667,1,
1181401,11814,"FVR","Three Forks Airport","Three Forks, MT","United States","Montana","30",31814,"Three Forks, MT",45.87861111,-111.56916667,1,
1181501,11815,"FVS","Rexburg-Madison County","Rexburg, ID","United States","Idaho","16",31815,"Rexburg, ID",43.83388889,-111.80500000,1,
1181601,11816,"FVT","Latacunga Airport","Latacunga, Ecuador","Ecuador","","",31816,"Latacunga, Ecuador",-0.54388889,-78.37000000,1,
1181701,11817,"FVU","Las Palmas Airport","Las Palmas, Peru","Peru","","",31817,"Las Palmas, Peru",-12.16083333,-76.99888889,1,
1181801,11818,"FVV","Kern Valley","Kernville, CA","United States","California","06",31818,"Kernville, CA",35.72833333,-118.41972222,1,
1181901,11819,"FVW","Golden Creek Mine Airport","Golden Creek Mine, AK","United States","Alaska","02",31819,"Golden Creek Mine, AK",65.28333333,-153.00000000,1,
1182001,11820,"FVX","Grace Harbor Airport","Grace Harbor, AK","United States","Alaska","02",31820,"Grace Harbor, AK",54.91666667,-132.91666667,1,
1182101,11821,"FVY","Unuk River Airport","Unuk River, AK","United States","Alaska","02",31821,"Unuk River, AK",56.08333333,-131.96666667,1,
1182201,11822,"FVZ","Inigok","Deadhorse, AK","United States","Alaska","02",30073,"Deadhorse, AK",70.00388889,-153.07750000,1,
1182301,11823,"FWA","Fort Wayne Municipal","Fort Wayne, IN","United States","Indiana","18",31823,"Fort Wayne, IN",40.97833333,-85.18805556,0,
1182302,11823,"FWA","Fort Wayne International","Fort Wayne, IN","United States","Indiana","18",31823,"Fort Wayne, IN",40.97833333,-85.18805556,0,
1182303,11823,"FWA","Fort Wayne International","Fort Wayne, IN","United States","Indiana","18",31823,"Fort Wayne, IN",40.97833333,-85.18805556,0,
1182304,11823,"FWA","Fort Wayne International","Fort Wayne, IN","United States","Indiana","18",31823,"Fort Wayne, IN",40.97833333,-85.19527778,1,
1182401,11824,"FWH","Carswell AFB","Fort Worth, TX","United States","Texas","48",30194,"Dallas/Fort Worth, TX",32.76888889,-97.44111111,0,
1182402,11824,"FWH","Fort Worth NAS JRB/Carswell Field","Fort Worth, TX","United States","Texas","48",30194,"Dallas/Fort Worth, TX",32.76888889,-97.44111111,0,
1182403,11824,"FWH","Fort Worth NAS JRB/Carswell Field","Fort Worth, TX","United States","Texas","48",30194,"Dallas/Fort Worth, TX",32.76916667,-97.44166667,1,
1182501,11825,"FWL","Farewell Airport","Farewell, AK","United States","Alaska","02",31825,"Farewell, AK",62.50972222,-153.88944444,0,
1182502,11825,"FWL","Farewell Airport","Farewell, AK","United States","Alaska","02",31825,"Farewell, AK",62.50666667,-153.89361111,0,
1182503,11825,"FWL","Farewell Airport","Farewell, AK","United States","Alaska","02",31825,"Farewell, AK",62.50916667,-153.89027778,1,
1182601,11826,"FWS","Fort Worth Spinks","Fort Worth, TX","United States","Texas","48",30194,"Dallas/Fort Worth, TX",32.56527778,-97.30805556,1,
1182701,11827,"FXE","Fort Lauderdale Executive","Fort Lauderdale, FL","United States","Florida","12",32467,"Miami, FL (Metropolitan Area)",26.19694444,-80.17083333,0,
1182702,11827,"FXE","Fort Lauderdale Executive","Fort Lauderdale, FL","United States","Florida","12",32467,"Miami, FL (Metropolitan Area)",26.19722222,-80.17083333,1,
1182801,11828,"FXM","Flaxman AFS","Flaxman Island, AK","United States","Alaska","02",31828,"Flaxman Island, AK",70.17305556,-146.85555556,0,
1182802,11828,"A35","Bullen Point AFS","Kaktovik, AK","United States","Alaska","02",31828,"Kaktovik, AK",70.17277778,-146.83611111,1,
1182901,11829,"FXO","Nova Freixo Airport","Nova Freixo, Mozambique","Mozambique","","",31829,"Nova Freixo, Mozambique",-14.80527778,36.52694444,1,
1183001,11830,"FXR","Frankfort Municipal","Clinton, IN","United States","Indiana","18",31830,"Clinton, IN",40.27333333,-86.56222222,0,
1183002,11830,"FXR","Frankfort Municipal","Clinton, IN","United States","Indiana","18",31830,"Clinton, IN",40.27333333,-86.56222222,1,
1183101,11831,"FXY","Forest City Municipal","Forest City, IA","United States","Iowa","19",31831,"Forest City, IA",43.23472222,-93.62416667,1,
1183201,11832,"FYT","Faya-Largeau Airport","Faya-Largeau, Chad","Chad","","",31832,"Faya-Largeau, Chad",17.91666667,19.11666667,0,
1183202,11832,"FYT","Faya-Largeau Airport","Faya-Largeau, Chad","Chad","","",31832,"Faya-Largeau, Chad",17.91750000,19.11138889,1,
1183301,11833,"FYU","Fort Yukon Airport","Fort Yukon, AK","United States","Alaska","02",31833,"Fort Yukon, AK",66.58111111,-145.20833333,0,
1183302,11833,"FYU","Fort Yukon Airport","Fort Yukon, AK","United States","Alaska","02",31833,"Fort Yukon, AK",66.57138889,-145.25055556,0,
1183303,11833,"FYU","Fort Yukon Airport","Fort Yukon, AK","United States","Alaska","02",31833,"Fort Yukon, AK",66.57250000,-145.24638889,1,
1183401,11834,"FYV","Drake Field","Fayetteville, AR","United States","Arkansas","05",31834,"Fayetteville, AR",36.00361111,-94.17000000,0,
1183402,11834,"FYV","Drake Field","Fayetteville, AR","United States","Arkansas","05",31834,"Fayetteville, AR",36.00500000,-94.17027778,0,
1183403,11834,"FYV","Drake Field","Fayetteville, AR","United States","Arkansas","05",31834,"Fayetteville, AR",36.00500000,-94.17000000,1,
1183501,11835,"FZO","Bristol/Filton","Filton, United Kingdom","United Kingdom","","",31835,"Filton, United Kingdom",51.51944444,-2.57611111,0,
1183502,11835,"FZO","Bristol Filton","Filton, United Kingdom","United Kingdom","","",31835,"Filton, United Kingdom",51.51888889,-2.58916667,0,
1183503,11835,"FZO","Bristol Filton","Filton, United Kingdom","United Kingdom","","",31835,"Filton, United Kingdom",51.51944444,-2.59027778,0,
1183504,11835,"FZO","Bristol Filton","Filton, United Kingdom","United Kingdom","","",31835,"Filton, United Kingdom",51.51944444,-2.59083333,1,
1183601,11836,"GA1","Barwick Lafayette","Lafayette, GA","United States","Georgia","13",31836,"Lafayette, GA",34.68861111,-85.29055556,0,
1183602,11836,"GA1","Barwick Lafayette","Lafayette, GA","United States","Georgia","13",31836,"Lafayette, GA",34.68861111,-85.29027778,1,
1183701,11837,"GA2","West Georgia Regional - O V Gray Field","Carrollton, GA","United States","Georgia","13",31837,"Carrollton, GA",33.63111111,-85.15194444,0,
1183702,11837,"GA2","West Georgia Regional - O V Gray Field","Carrollton, GA","United States","Georgia","13",31837,"Carrollton, GA",33.63166667,-85.15222222,1,
1183801,11838,"GA3","Newnan Coweta County","Atlanta, GA","United States","Georgia","13",30397,"Atlanta, GA (Metropolitan Area)",33.31166667,-84.76972222,1,
1183901,11839,"GAC","Gracias Airport","Gracias, Honduras","Honduras","","",31839,"Gracias, Honduras",14.59666667,-88.59388889,1,
1184001,11840,"GAD","Gadsen Municipal","Gadsden, AL","United States","Alabama","01",31840,"Gadsden, AL",33.97361111,-86.08722222,0,
1184002,11840,"GAD","Northeast Alabama Regional","Gadsden, AL","United States","Alabama","01",31840,"Gadsden, AL",33.97277778,-86.08916667,1,
1184101,11841,"GAE","Matmata","Gabes, Tunisia","Tunisia","","",31841,"Gabes, Tunisia",33.87694444,10.10333333,0,
1184102,11841,"GAE","Matmata Northeast","Gabes, Tunisia","Tunisia","","",31841,"Gabes, Tunisia",33.87694444,10.10333333,1,
1184201,11842,"GAI","Montgomery County Airpark","Gaithersburg, MD","United States","Maryland","24",31842,"Gaithersburg, MD",39.16833333,-77.16611111,1,
1184301,11843,"GAJ","Yamagata Airport","Yamagata, Japan","Japan","","",31843,"Yamagata, Japan",38.40000000,140.38333333,0,
1184302,11843,"GAJ","Yamagata Airport","Yamagata, Japan","Japan","","",31843,"Yamagata, Japan",38.41194444,140.37138889,1,
1184401,11844,"GAL","Galena Airport","Galena, AK","United States","Alaska","02",31844,"Galena, AK",64.73638889,-156.93166667,0,
1184402,11844,"GAL","Edward G. Pitka Sr.","Galena, AK","United States","Alaska","02",31844,"Galena, AK",64.73611111,-156.93750000,1,
1184501,11845,"GAM","Gambell Airport","Gambell, AK","United States","Alaska","02",31845,"Gambell, AK",63.76666667,-171.73750000,0,
1184502,11845,"GAM","Gambell Airport","Gambell, AK","United States","Alaska","02",31845,"Gambell, AK",63.76666667,-171.73277778,1,
1184601,11846,"GAN","Gan International","Gan Island, Maldives","Maldives","","",31846,"Gan Island, Maldives",-0.69444444,73.15555556,0,
1184602,11846,"GAN","Gan Island Airport","Gan Island, Maldives","Maldives","","",31846,"Gan Island, Maldives",-0.69333333,73.15555556,1,
1184701,11847,"GAO","Los Canos","Guantanamo, Cuba","Cuba","","",31847,"Guantanamo, Cuba",20.08111111,-75.15805556,1,
1184801,11848,"GAQ","Gao Airport","Gao, Mali","Mali","","",31848,"Gao, Mali",16.24861111,-0.00138889,0,
1184802,11848,"GAQ","Gao Airport","Gao, Mali","Mali","","",31848,"Gao, Mali",16.24861111,-0.00527778,1,
1184901,11849,"GAR","Garaina Airport","Garaina, Papua New Guinea","Papua New Guinea","","",31849,"Garaina, Papua New Guinea",-7.87333333,147.13750000,0,
1184902,11849,"GAR","Garaina Airport","Garaina, Papua New Guinea","Papua New Guinea","","",31849,"Garaina, Papua New Guinea",-7.87277778,147.13777778,0,
1184903,11849,"GAR","Garaina Airport","Garaina, Papua New Guinea","Papua New Guinea","","",31849,"Garaina, Papua New Guinea",-7.87666667,147.14361111,1,
1185001,11850,"GAT","Tallard","Gap, France","France","","",31850,"Gap, France",44.45388889,6.03694444,0,
1185002,11850,"GAT","Tallard","Gap, France","France","","",31850,"Gap, France",44.45361111,6.03666667,0,
1185003,11850,"GAT","Gap Tallard","Gap, France","France","","",31850,"Gap, France",44.45361111,6.03666667,1,
1185101,11851,"GAU","Guwahati International","Guwahati, India","India","","",31851,"Guwahati, India",26.10416667,91.58750000,0,
1185102,11851,"GAU","Guwahati International","Guwahati, India","India","","",31851,"Guwahati, India",26.10777778,91.58555556,0,
1185103,11851,"GAU","Guwahati International","Guwahati, India","India","","",31851,"Guwahati, India",26.10777778,91.58583333,1,
1185201,11852,"GAW","Gangaw Airport","Gangaw, Burma","Burma","","",31852,"Gangaw, Burma",22.17083333,94.13444444,0,
1185202,11852,"GAW","Gangaw Airport","Gangaw, Burma","Burma","","",31852,"Gangaw, Burma",22.17500000,94.13416667,1,
1185301,11853,"GAY","Gaya Airport","Gaya, India","India","","",31853,"Gaya, India",24.74666667,84.94583333,0,
1185302,11853,"GAY","Gaya Airport","Gaya, India","India","","",31853,"Gaya, India",24.74416667,84.95055556,1,
1185401,11854,"GB1","Wattisham","Suffolk, United Kingdom","United Kingdom","","",31854,"Suffolk, United Kingdom",52.12722222,0.95638889,0,
1185402,11854,"GB1","Wattisham","Suffolk, United Kingdom","United Kingdom","","",31854,"Suffolk, United Kingdom",52.12694444,0.95527778,1,
1185501,11855,"GBA","Goose Bay AAF","Goose Bay, AK","United States","Alaska","02",31855,"Goose Bay, AK",61.39500000,-149.84166667,1,
1185601,11856,"GBD","Great Bend Municipal","Great Bend, KS","United States","Kansas","20",31856,"Great Bend, KS",38.34722222,-98.86416667,0,
1185602,11856,"GBD","Great Bend Municipal","Great Bend, KS","United States","Kansas","20",31856,"Great Bend, KS",38.34416667,-98.85916667,1,
1185701,11857,"GBE","Gaborone Airport","Gaborone, Botswana","Botswana","","",31857,"Gaborone, Botswana",-24.65416667,25.94166667,0,
1185702,11857,"GBE","New Gaborone International","Gaborone, Botswana","Botswana","","",31857,"Gaborone, Botswana",-24.55527778,25.91833333,0,
1185703,11857,"GBE","Sir Seretse Khama International","Gaborone, Botswana","Botswana","","",31857,"Gaborone, Botswana",-24.55527778,25.91833333,0,
1185704,11857,"GBE","Sir Seretse Khama International","Gaborone, Botswana","Botswana","","",31857,"Gaborone, Botswana",-24.55305556,25.92277778,1,
1185801,11858,"GBG","Galesburg Municipal","Galesburg, IL","United States","Illinois","17",31858,"Galesburg, IL",40.93861111,-90.42888889,0,
1185802,11858,"GBG","Galesburg Municipal","Galesburg, IL","United States","Illinois","17",31858,"Galesburg, IL",40.93805556,-90.43111111,1,
1185901,11859,"GBH","Galbraith Lake Airport","Galbraith Lake, AK","United States","Alaska","02",31859,"Galbraith Lake, AK",68.47916667,-149.49000000,0,
1185902,11859,"GBH","Galbraith Lake Airport","Galbraith Lake, AK","United States","Alaska","02",31859,"Galbraith Lake, AK",68.47972222,-149.49000000,1,
1186001,11860,"GBJ","Marie Galante Airport","Marie Galante, Guadeloupe","Guadeloupe","","",31860,"Marie Galante, Guadeloupe",15.87138889,-61.26472222,0,
1186002,11860,"GBJ","Marie Galante Airport","Marie Galante, Guadeloupe","Guadeloupe","","",31860,"Marie Galante, Guadeloupe",15.86861111,-61.27222222,0,
1186003,11860,"GBJ","Marie Galante Airport","Marie Galante, Guadeloupe","Guadeloupe","","",31860,"Marie Galante, Guadeloupe",15.86888889,-61.27000000,1,
1186101,11861,"GBK","Gbangbatok Airport","Gbangbatok, Sierra Leone","Sierra Leone","","",31861,"Gbangbatok, Sierra Leone",7.80000000,-12.36666667,0,
1186102,11861,"GBK","Gbangbatok Airport","Gbangbatok, Sierra Leone","Sierra Leone","","",31861,"Gbangbatok, Sierra Leone",7.81250000,-12.37805556,1,
1186201,11862,"GBR","Great Barrington Airport","Great Barrington, MA","United States","Massachusetts","25",31862,"Great Barrington, MA",42.18444444,-73.40416667,0,
1186202,11862,"GBR","Walter J. Koladza","Great Barrington, MA","United States","Massachusetts","25",31862,"Great Barrington, MA",42.18416667,-73.40333333,1,
1186301,11863,"GBU","Khashm El Girba Airport","Khashm El Girba, Sudan","Sudan","","",31863,"Khashm El Girba, Sudan",14.92638889,35.88888889,0,
1186302,11863,"GBU","Khashm El Girba Airport","Khashm El Girba, Sudan","Sudan","","",31863,"Khashm El Girba, Sudan",14.92416667,35.87694444,1,
1186401,11864,"GCA","Guacamayas Airport","Guacamayas, Colombia","Colombia","","",31864,"Guacamayas, Colombia",2.28333333,-74.95000000,1,
1186501,11865,"GCC","Gillette Campbell County","Gillette, WY","United States","Wyoming","56",31865,"Gillette, WY",44.35138889,-105.52500000,0,
1186502,11865,"GCC","Gillette Campbell County","Gillette, WY","United States","Wyoming","56",31865,"Gillette, WY",44.34888889,-105.53944444,1,
1186601,11866,"GCI","Guernsey Airport","Guernsey, United Kingdom","United Kingdom","","",31866,"Guernsey, United Kingdom",49.43611111,-2.60277778,0,
1186602,11866,"GCI","Guernsey Airport","Guernsey, United Kingdom","United Kingdom","","",31866,"Guernsey, United Kingdom",49.43500000,-2.60194444,0,
1186603,11866,"GCI","Guernsey Airport","Guernsey, United Kingdom","United Kingdom","","",31866,"Guernsey, United Kingdom",49.43472222,-2.60194444,0,
1186604,11866,"GCI","Guernsey Airport","Guernsey, United Kingdom","United Kingdom","","",31866,"Guernsey, United Kingdom",49.43500000,-2.60277778,1,
1186701,11867,"GCK","Garden City Municipal","Garden City, KS","United States","Kansas","20",31867,"Garden City, KS",37.92861111,-100.72972222,0,
1186702,11867,"GCK","Garden City Regional","Garden City, KS","United States","Kansas","20",31867,"Garden City, KS",37.92861111,-100.72972222,0,
1186703,11867,"GCK","Garden City Regional","Garden City, KS","United States","Kansas","20",31867,"Garden City, KS",37.92750000,-100.72444444,1,
1186801,11868,"GCM","Owen Roberts International","Grand Cayman, Cayman Islands","Cayman Islands","","",31868,"Grand Cayman, Cayman Islands",19.29250000,-81.35805556,0,
1186802,11868,"GCM","Owen Roberts International","Grand Cayman, Cayman Islands","Cayman Islands","","",31868,"Grand Cayman, Cayman Islands",19.29277778,-81.35777778,1,
1186901,11869,"GCN","Grand Canyon National Park","Grand Canyon, AZ","United States","Arizona","04",30463,"Grand Canyon, AZ",35.95194444,-112.14750000,0,
1186902,11869,"GCN","Grand Canyon National Park","Grand Canyon, AZ","United States","Arizona","04",30463,"Grand Canyon, AZ",35.95222222,-112.14694444,1,
1187001,11870,"GCY","Municipal","Greeneville, TN","United States","Tennessee","47",31870,"Greeneville, TN",36.19138889,-82.81666667,1,
1187101,11871,"GDC","Donaldson Center","Greenville, SC","United States","South Carolina","45",31871,"Greenville/Spartanburg, SC",34.75833333,-82.37666667,0,
1187102,11871,"GDC","Donaldson Center","Greenville, SC","United States","South Carolina","45",31871,"Greenville/Spartanburg, SC",34.75833333,-82.37638889,0,
1187103,11871,"GDC","Donaldson Field","Greenville, SC","United States","South Carolina","45",31871,"Greenville/Spartanburg, SC",34.75833333,-82.37638889,1,
1187201,11872,"GDE","Gode Airport","Gode, Ethiopia","Ethiopia","","",31872,"Gode, Ethiopia",5.90222222,43.62833333,0,
1187202,11872,"GDE","Gode Airport","Gode, Ethiopia","Ethiopia","","",31872,"Gode, Ethiopia",5.93472222,43.57805556,1,
1187301,11873,"GDH","Golden Horn Lodge Seaplane Base","Golden Horn Lodge, AK","United States","Alaska","02",31873,"Golden Horn Lodge, AK",59.74694444,-158.87472222,1,
1187401,11874,"GDL","Don Miguel Hidalgo International","Guadalajara, Mexico","Mexico","","",31874,"Guadalajara, Mexico",20.52388889,-103.31250000,0,
